date_added,duration
"March 9, 2019",87
"March 9, 2018",94
"March 9, 2018",121
"March 9, 2017",92
"March 9, 2017",92
"March 9, 2017",83
"March 9, 2017",123
"March 9, 2016",96
"March 8, 2019",98
"March 8, 2019",116
"March 8, 2019",90
"March 8, 2019",111
"March 8, 2019",100
"March 8, 2019",123
"March 8, 2019",106
"March 8, 2019",100
"March 8, 2017",90
"March 7, 2019",104
"March 7, 2019",99
"March 7, 2019",105
"March 7, 2019",128
"March 7, 2019",91
"March 7, 2019",127
"March 7, 2018",89
"March 7, 2018",94
"March 7, 2017",57
"March 7, 2016",65
"March 6, 2018",90
"March 6, 2018",86
"March 6, 2018",100
"March 6, 2018",84
"March 6, 2018",58
"March 6, 2018",95
"March 6, 2015",58
"March 6, 2015",82
"March 5, 2019",100
"March 5, 2019",131
"March 5, 2019",104
"March 5, 2019",94
"March 5, 2018",92
"March 4, 2019",124
"March 4, 2019",106
"March 4, 2019",108
"March 4, 2019",103
"March 4, 2019",100
"March 31, 2019",108
"March 31, 2019",88
"March 31, 2019",81
"March 31, 2018",87
"March 31, 2017",84
"March 31, 2017",90
"March 31, 2017",95
"March 31, 2017",63
"March 31, 2017",58
"March 31, 2017",18
"March 31, 2017",102
"March 31, 2017",42
"March 31, 2017",76
"March 31, 2016",75
"March 30, 2018",103
"March 30, 2018",78
"March 30, 2018",108
"March 30, 2018",62
"March 30, 2018",97
"March 30, 2018",102
"March 30, 2018",95
"March 30, 2017",92
"March 30, 2017",118
"March 30, 2017",91
"March 3, 2019",79
"March 3, 2019",92
"March 29, 2019",124
"March 29, 2019",102
"March 29, 2019",98
"March 29, 2019",132
"March 29, 2019",89
"March 29, 2019",109
"March 28, 2017",63
"March 27, 2019",75
"March 27, 2019",126
"March 27, 2018",106
"March 27, 2017",110
"March 26, 2019",61
"March 26, 2018",115
"March 25, 2019",126
"March 25, 2016",23
"March 24, 2019",108
"March 24, 2018",80
"March 24, 2017",91
"March 24, 2017",93
"March 24, 2017",93
"March 23, 2019",89
"March 23, 2019",100
"March 23, 2018",102
"March 23, 2018",99
"March 23, 2018",74
"March 23, 2018",100
"March 23, 2018",150
"March 23, 2017",108
"March 22, 2019",129
"March 22, 2019",108
"March 22, 2019",101
"March 21, 2019",105
"March 21, 2019",115
"March 21, 2019",118
"March 21, 2019",130
"March 21, 2019",101
"March 21, 2019",115
"March 21, 2018",90
"March 21, 2017",72
"March 21, 2017",114
"March 20, 2019",99
"March 20, 2019",97
"March 2, 2019",116
"March 2, 2019",83
"March 2, 2019",118
"March 2, 2019",162
"March 2, 2019",162
"March 2, 2019",126
"March 2, 2019",109
"March 2, 2019",109
"March 2, 2019",111
"March 2, 2018",51
"March 2, 2018",69
"March 2, 2018",104
"March 2, 2017",103
"March 2, 2017",92
"March 19, 2019",61
"March 19, 2019",97
"March 19, 2018",103
"March 19, 2016",83
"March 18, 2019",101
"March 18, 2017",97
"March 18, 2017",118
"March 18, 2016",97
"March 18, 2016",62
"March 18, 2016",84
"March 18, 2016",90
"March 17, 2019",92
"March 17, 2017",92
"March 17, 2017",137
"March 16, 2019",123
"March 16, 2018",87
"March 16, 2017",97
"March 16, 2017",101
"March 16, 2017",143
"March 16, 2017",97
"March 16, 2017",107
"March 16, 2016",82
"March 15, 2019",108
"March 15, 2019",104
"March 15, 2019",98
"March 15, 2019",65
"March 15, 2019",88
"March 15, 2019",106
"March 15, 2019",69
"March 15, 2019",97
"March 15, 2019",80
"March 15, 2019",85
"March 15, 2019",99
"March 15, 2019",98
"March 15, 2019",115
"March 15, 2019",138
"March 15, 2019",90
"March 15, 2019",86
"March 15, 2018",127
"March 15, 2018",129
"March 15, 2018",120
"March 15, 2018",129
"March 15, 2018",137
"March 15, 2018",91
"March 15, 2018",103
"March 15, 2018",145
"March 15, 2018",23
"March 15, 2018",25
"March 15, 2018",92
"March 15, 2018",81
"March 15, 2018",115
"March 15, 2018",150
"March 15, 2018",106
"March 15, 2018",115
"March 15, 2017",168
"March 15, 2017",117
"March 15, 2017",80
"March 15, 2017",87
"March 15, 2017",160
"March 15, 2017",88
"March 15, 2017",85
"March 14, 2019",90
"March 14, 2019",117
"March 14, 2019",132
"March 14, 2019",127
"March 14, 2019",125
"March 14, 2019",128
"March 14, 2018",140
"March 14, 2017",104
"March 14, 2017",62
"March 13, 2019",126
"March 13, 2018",79
"March 13, 2018",104
"March 12, 2018",52
"March 12, 2018",90
"March 11, 2018",83
"March 11, 2018",97
"March 10, 2018",85
"March 10, 2018",69
"March 10, 2017",109
"March 10, 2017",103
"March 10, 2017",99
"March 10, 2017",102
"March 10, 2017",97
"March 10, 2017",99
"March 10, 2017",101
"March 10, 2017",102
"March 10, 2017",102
"March 10, 2017",107
"March 10, 2017",99
"March 10, 2017",106
"March 10, 2017",103
"March 10, 2017",123
"March 10, 2017",98
"March 10, 2017",118
"March 10, 2017",100
"March 10, 2017",101
"March 10, 2017",103
"March 10, 2017",101
"March 10, 2017",104
"March 10, 2017",104
"March 10, 2017",100
"March 10, 2017",136
"March 10, 2017",102
"March 10, 2017",105
"March 10, 2017",110
"March 10, 2017",105
"March 10, 2017",105
"March 10, 2017",102
"March 10, 2017",98
"March 10, 2017",118
"March 10, 2017",106
"March 10, 2017",106
"March 1, 2019",89
"March 1, 2019",97
"March 1, 2019",103
"March 1, 2019",88
"March 1, 2019",120
"March 1, 2019",90
"March 1, 2019",99
"March 1, 2019",83
"March 1, 2019",107
"March 1, 2019",109
"March 1, 2019",105
"March 1, 2019",87
"March 1, 2019",93
"March 1, 2019",90
"March 1, 2019",89
"March 1, 2019",131
"March 1, 2019",114
"March 1, 2019",92
"March 1, 2019",75
"March 1, 2019",107
"March 1, 2019",97
"March 1, 2019",90
"March 1, 2019",98
"March 1, 2019",100
"March 1, 2019",103
"March 1, 2018",101
"March 1, 2018",91
"March 1, 2018",153
"March 1, 2018",149
"March 1, 2018",94
"March 1, 2018",79
"March 1, 2018",137
"March 1, 2018",53
"March 1, 2018",166
"March 1, 2018",162
"March 1, 2018",93
"March 1, 2018",155
"March 1, 2018",158
"March 1, 2018",138
"March 1, 2018",151
"March 1, 2018",96
"March 1, 2018",106
"March 1, 2018",141
"March 1, 2018",127
"March 1, 2018",130
"March 1, 2018",140
"March 1, 2018",145
"March 1, 2018",132
"March 1, 2018",41
"March 1, 2018",170
"March 1, 2018",157
"March 1, 2018",165
"March 1, 2018",143
"March 1, 2018",106
"March 1, 2018",73
"March 1, 2018",71
"March 1, 2018",161
"March 1, 2018",187
"March 1, 2018",127
"March 1, 2018",165
"March 1, 2018",117
"March 1, 2018",134
"March 1, 2018",116
"March 1, 2018",94
"March 1, 2018",168
"March 1, 2018",109
"March 1, 2018",148
"March 1, 2018",135
"March 1, 2018",127
"March 1, 2018",115
"March 1, 2018",150
"March 1, 2018",87
"March 1, 2018",127
"March 1, 2018",185
"March 1, 2018",75
"March 1, 2018",177
"March 1, 2018",81
"March 1, 2018",137
"March 1, 2018",118
"March 1, 2018",124
"March 1, 2018",123
"March 1, 2018",90
"March 1, 2018",91
"March 1, 2018",87
"March 1, 2018",89
"March 1, 2018",81
"March 1, 2018",47
"March 1, 2018",46
"March 1, 2018",173
"March 1, 2018",108
"March 1, 2018",125
"March 1, 2018",124
"March 1, 2018",137
"March 1, 2018",171
"March 1, 2018",160
"March 1, 2017",87
"March 1, 2017",56
"March 1, 2017",94
"March 1, 2017",118
"March 1, 2017",98
"March 1, 2017",125
"March 1, 2017",113
"March 1, 2016",90
"March 1, 2016",93
"March 1, 2016",91
"March 1, 2016",100
"June 9, 2017",87
"June 8, 2019",90
"June 8, 2019",107
"June 8, 2018",100
"June 8, 2018",110
"June 8, 2018",66
"June 8, 2017",84
"June 7, 2019",74
"June 7, 2019",119
"June 7, 2019",114
"June 7, 2019",125
"June 7, 2019",71
"June 7, 2019",110
"June 7, 2019",127
"June 7, 2019",118
"June 7, 2019",90
"June 7, 2018",99
"June 6, 2019",94
"June 6, 2019",90
"June 6, 2019",98
"June 6, 2019",99
"June 6, 2019",133
"June 6, 2019",94
"June 6, 2019",116
"June 6, 2019",93
"June 6, 2019",103
"June 6, 2019",84
"June 6, 2019",90
"June 6, 2019",107
"June 6, 2019",89
"June 6, 2019",96
"June 5, 2019",130
"June 5, 2019",90
"June 5, 2019",86
"June 5, 2019",79
"June 5, 2019",93
"June 5, 2018",131
"June 5, 2017",107
"June 5, 2017",117
"June 4, 2019",12
"June 4, 2019",62
"June 4, 2019",94
"June 4, 2018",86
"June 30, 2019",122
"June 30, 2019",113
"June 30, 2019",141
"June 30, 2018",69
"June 30, 2018",92
"June 30, 2018",90
"June 3, 2017",89
"June 3, 2017",119
"June 3, 2017",88
"June 3, 2017",126
"June 3, 2016",60
"June 29, 2019",81
"June 29, 2019",176
"June 29, 2018",101
"June 29, 2018",77
"June 29, 2018",89
"June 29, 2018",98
"June 29, 2015",69
"June 28, 2019",119
"June 28, 2019",73
"June 28, 2019",87
"June 28, 2019",88
"June 28, 2018",88
"June 28, 2017",121
"June 27, 2019",15
"June 27, 2019",55
"June 27, 2017",66
"June 26, 2019",122
"June 26, 2019",117
"June 26, 2019",95
"June 26, 2018",152
"June 26, 2018",66
"June 26, 2017",102
"June 26, 2017",108
"June 25, 2019",63
"June 25, 2019",73
"June 25, 2019",107
"June 25, 2018",103
"June 25, 2017",139
"June 24, 2018",95
"June 24, 2017",91
"June 24, 2017",90
"June 24, 2016",80
"June 24, 2016",97
"June 23, 2018",79
"June 23, 2018",89
"June 23, 2017",81
"June 23, 2017",72
"June 23, 2017",89
"June 23, 2015",92
"June 22, 2019",99
"June 22, 2019",96
"June 22, 2018",89
"June 22, 2018",119
"June 22, 2017",92
"June 22, 2017",81
"June 21, 2019",113
"June 21, 2019",69
"June 21, 2019",99
"June 21, 2019",87
"June 21, 2017",161
"June 20, 2019",112
"June 20, 2019",116
"June 20, 2019",99
"June 20, 2019",101
"June 20, 2019",116
"June 20, 2019",83
"June 20, 2017",92
"June 20, 2017",24
"June 20, 2017",66
"June 2, 2019",93
"June 2, 2019",114
"June 2, 2019",110
"June 2, 2018",118
"June 2, 2017",130
"June 2, 2017",102
"June 19, 2019",110
"June 19, 2019",110
"June 19, 2019",99
"June 19, 2018",70
"June 19, 2017",100
"June 18, 2019",59
"June 18, 2019",126
"June 18, 2019",97
"June 18, 2019",89
"June 18, 2016",105
"June 17, 2017",122
"June 16, 2019",88
"June 16, 2019",91
"June 16, 2017",81
"June 15, 2019",113
"June 15, 2019",117
"June 15, 2019",90
"June 15, 2018",104
"June 15, 2018",121
"June 15, 2018",106
"June 15, 2018",106
"June 15, 2018",113
"June 15, 2018",119
"June 15, 2017",77
"June 15, 2017",104
"June 15, 2017",73
"June 15, 2017",102
"June 15, 2017",47
"June 15, 2014",78
"June 14, 2019",95
"June 14, 2019",98
"June 14, 2018",82
"June 13, 2019",102
"June 13, 2019",61
"June 13, 2019",93
"June 13, 2019",117
"June 13, 2019",108
"June 13, 2019",126
"June 13, 2019",93
"June 13, 2017",98
"June 13, 2017",102
"June 13, 2016",96
"June 12, 2019",60
"June 12, 2019",142
"June 12, 2018",95
"June 11, 2019",113
"June 10, 2017",112
"June 10, 2017",85
"June 10, 2017",108
"June 1, 2019",125
"June 1, 2019",119
"June 1, 2019",109
"June 1, 2019",100
"June 1, 2019",98
"June 1, 2019",98
"June 1, 2019",128
"June 1, 2019",105
"June 1, 2019",109
"June 1, 2019",83
"June 1, 2019",101
"June 1, 2019",78
"June 1, 2019",110
"June 1, 2019",116
"June 1, 2019",141
"June 1, 2019",120
"June 1, 2019",97
"June 1, 2019",109
"June 1, 2019",105
"June 1, 2018",126
"June 1, 2018",130
"June 1, 2018",99
"June 1, 2018",89
"June 1, 2018",136
"June 1, 2018",131
"June 1, 2018",165
"June 1, 2018",110
"June 1, 2018",85
"June 1, 2018",92
"June 1, 2017",154
"June 1, 2017",44
"June 1, 2017",104
"June 1, 2017",96
"June 1, 2017",108
"June 1, 2017",105
"June 1, 2017",47
"June 1, 2017",44
"June 1, 2017",109
"June 1, 2017",89
"June 1, 2017",92
"June 1, 2017",122
"June 1, 2017",154
"June 1, 2017",152
"June 1, 2017",161
"June 1, 2017",123
"June 1, 2017",44
"June 1, 2017",106
"June 1, 2016",93
"June 1, 2016",99
"June 1, 2015",143
"July 9, 2019",65
"July 9, 2019",131
"July 8, 2016",100
"July 7, 2019",105
"July 7, 2017",105
"July 7, 2017",84
"July 7, 2015",60
"July 6, 2019",119
"July 6, 2018",66
"July 6, 2018",83
"July 6, 2018",110
"July 6, 2018",88
"July 6, 2017",109
"July 6, 2017",96
"July 6, 2016",96
"July 5, 2018",112
"July 4, 2019",107
"July 4, 2018",77
"July 31, 2019",90
"July 31, 2019",130
"July 31, 2018",88
"July 31, 2018",97
"July 30, 2019",99
"July 30, 2018",92
"July 30, 2018",102
"July 30, 2018",93
"July 30, 2017",103
"July 3, 2018",91
"July 3, 2018",58
"July 3, 2018",69
"July 3, 2018",61
"July 29, 2019",107
"July 29, 2018",126
"July 29, 2016",112
"July 28, 2018",82
"July 28, 2018",86
"July 28, 2018",105
"July 28, 2018",101
"July 28, 2018",100
"July 28, 2017",93
"July 28, 2017",84
"July 27, 2018",57
"July 27, 2018",95
"July 26, 2019",94
"July 26, 2019",111
"July 26, 2019",100
"July 26, 2019",77
"July 26, 2019",57
"July 26, 2019",107
"July 26, 2019",93
"July 26, 2018",128
"July 26, 2018",99
"July 26, 2018",113
"July 26, 2018",108
"July 26, 2018",105
"July 26, 2018",109
"July 26, 2018",93
"July 26, 2018",82
"July 26, 2018",95
"July 26, 2018",84
"July 26, 2018",106
"July 25, 2018",122
"July 25, 2018",108
"July 25, 2018",94
"July 25, 2018",103
"July 25, 2018",124
"July 25, 2018",92
"July 25, 2018",88
"July 25, 2017",67
"July 25, 2016",87
"July 24, 2018",72
"July 24, 2018",93
"July 24, 2018",102
"July 24, 2017",110
"July 23, 2019",103
"July 22, 2019",153
"July 22, 2019",94
"July 22, 2018",125
"July 22, 2018",99
"July 21, 2019",149
"July 21, 2019",111
"July 21, 2019",58
"July 21, 2019",56
"July 21, 2019",110
"July 21, 2019",98
"July 21, 2019",106
"July 21, 2019",102
"July 21, 2018",89
"July 21, 2018",95
"July 21, 2017",110
"July 21, 2016",87
"July 20, 2019",93
"July 20, 2018",92
"July 20, 2018",133
"July 20, 2018",112
"July 20, 2017",84
"July 2, 2018",100
"July 2, 2018",88
"July 2, 2017",83
"July 19, 2019",81
"July 19, 2019",77
"July 19, 2018",85
"July 19, 2018",84
"July 19, 2018",118
"July 19, 2018",99
"July 19, 2018",109
"July 19, 2018",103
"July 19, 2018",94
"July 18, 2019",98
"July 18, 2019",97
"July 18, 2018",105
"July 18, 2018",101
"July 18, 2017",63
"July 18, 2017",94
"July 17, 2019",136
"July 17, 2018",103
"July 17, 2017",116
"July 17, 2015",92
"July 16, 2019",161
"July 16, 2019",32
"July 16, 2019",107
"July 16, 2019",98
"July 16, 2019",83
"July 15, 2019",77
"July 15, 2018",86
"July 15, 2018",91
"July 15, 2018",95
"July 15, 2018",99
"July 15, 2018",90
"July 15, 2018",88
"July 15, 2018",85
"July 15, 2018",98
"July 15, 2018",94
"July 15, 2018",95
"July 15, 2018",108
"July 15, 2018",87
"July 15, 2018",95
"July 15, 2018",108
"July 15, 2017",104
"July 15, 2017",143
"July 15, 2017",116
"July 15, 2016",106
"July 15, 2016",100
"July 15, 2016",101
"July 15, 2016",117
"July 15, 2015",155
"July 15, 2012",120
"July 14, 2018",110
"July 14, 2017",14
"July 14, 2017",108
"July 14, 2016",114
"July 14, 2015",78
"July 13, 2019",133
"July 13, 2018",113
"July 13, 2018",71
"July 13, 2018",75
"July 13, 2018",75
"July 13, 2018",97
"July 13, 2017",59
"July 13, 2017",99
"July 13, 2017",74
"July 12, 2019",105
"July 12, 2019",79
"July 12, 2019",106
"July 12, 2019",90
"July 12, 2019",87
"July 12, 2019",95
"July 11, 2018",83
"July 11, 2014",80
"July 10, 2017",103
"July 10, 2016",94
"July 10, 2015",92
"July 1, 2019",112
"July 1, 2019",97
"July 1, 2019",106
"July 1, 2019",66
"July 1, 2019",106
"July 1, 2019",110
"July 1, 2019",102
"July 1, 2019",105
"July 1, 2019",112
"July 1, 2019",96
"July 1, 2019",97
"July 1, 2019",113
"July 1, 2019",53
"July 1, 2019",54
"July 1, 2019",53
"July 1, 2019",54
"July 1, 2019",113
"July 1, 2019",53
"July 1, 2019",53
"July 1, 2019",52
"July 1, 2019",54
"July 1, 2019",54
"July 1, 2019",53
"July 1, 2019",53
"July 1, 2019",53
"July 1, 2019",91
"July 1, 2019",126
"July 1, 2019",99
"July 1, 2019",134
"July 1, 2019",26
"July 1, 2019",117
"July 1, 2019",89
"July 1, 2019",94
"July 1, 2019",101
"July 1, 2019",94
"July 1, 2019",99
"July 1, 2019",114
"July 1, 2019",48
"July 1, 2019",118
"July 1, 2019",119
"July 1, 2019",104
"July 1, 2019",98
"July 1, 2019",93
"July 1, 2019",90
"July 1, 2018",128
"July 1, 2018",122
"July 1, 2018",60
"July 1, 2018",126
"July 1, 2018",166
"July 1, 2018",113
"July 1, 2018",88
"July 1, 2018",151
"July 1, 2018",107
"July 1, 2018",42
"July 1, 2018",94
"July 1, 2018",130
"July 1, 2018",87
"July 1, 2018",116
"July 1, 2018",77
"July 1, 2018",117
"July 1, 2018",84
"July 1, 2018",92
"July 1, 2018",130
"July 1, 2018",89
"July 1, 2018",109
"July 1, 2018",104
"July 1, 2018",114
"July 1, 2018",133
"July 1, 2018",101
"July 1, 2018",137
"July 1, 2018",88
"July 1, 2018",88
"July 1, 2018",115
"July 1, 2018",104
"July 1, 2018",114
"July 1, 2018",128
"July 1, 2018",125
"July 1, 2018",102
"July 1, 2018",94
"July 1, 2017",89
"July 1, 2017",97
"July 1, 2017",95
"July 1, 2017",106
"July 1, 2017",116
"July 1, 2017",91
"July 1, 2017",90
"July 1, 2017",86
"July 1, 2017",97
"July 1, 2017",170
"July 1, 2017",153
"July 1, 2017",104
"July 1, 2017",162
"July 1, 2017",163
"July 1, 2017",106
"July 1, 2017",108
"July 1, 2017",130
"July 1, 2017",133
"July 1, 2017",148
"July 1, 2017",105
"July 1, 2016",87
"July 1, 2016",81
"July 1, 2016",96
"July 1, 2016",52
"July 1, 2016",114
"July 1, 2016",105
"July 1, 2016",157
"January 9, 2020",97
"January 9, 2019",91
"January 9, 2019",117
"January 9, 2019",135
"January 9, 2019",135
"January 9, 2019",91
"January 9, 2018",63
"January 9, 2018",135
"January 8, 2019",95
"January 8, 2018",112
"January 8, 2016",74
"January 7, 2020",92
"January 7, 2020",102
"January 7, 2020",103
"January 7, 2019",95
"January 7, 2019",82
"January 7, 2017",94
"January 7, 2017",84
"January 6, 2018",88
"January 6, 2017",98
"January 6, 2017",22
"January 6, 2017",141
"January 5, 2019",124
"January 5, 2019",86
"January 5, 2019",115
"January 5, 2019",99
"January 5, 2019",101
"January 5, 2019",142
"January 5, 2018",97
"January 5, 2018",83
"January 5, 2017",95
"January 5, 2017",117
"January 5, 2017",100
"January 4, 2019",102
"January 4, 2019",95
"January 4, 2017",75
"January 31, 2019",92
"January 31, 2019",110
"January 31, 2019",120
"January 31, 2019",123
"January 31, 2018",96
"January 31, 2017",78
"January 31, 2017",87
"January 30, 2019",141
"January 30, 2019",97
"January 30, 2019",118
"January 30, 2019",95
"January 30, 2019",127
"January 30, 2018",69
"January 30, 2018",74
"January 3, 2020",90
"January 3, 2020",156
"January 3, 2020",103
"January 3, 2019",120
"January 3, 2019",96
"January 3, 2017",69
"January 29, 2019",118
"January 29, 2019",74
"January 29, 2019",137
"January 29, 2019",86
"January 29, 2018",108
"January 29, 2017",99
"January 28, 2019",125
"January 28, 2019",114
"January 28, 2019",143
"January 28, 2019",121
"January 28, 2019",119
"January 27, 2017",91
"January 26, 2019",108
"January 26, 2019",150
"January 26, 2018",102
"January 26, 2018",61
"January 26, 2018",85
"January 26, 2018",49
"January 25, 2019",88
"January 25, 2019",105
"January 25, 2018",87
"January 25, 2017",102
"January 24, 2019",97
"January 24, 2019",96
"January 24, 2018",85
"January 24, 2018",59
"January 24, 2018",97
"January 24, 2017",67
"January 24, 2014",93
"January 23, 2019",91
"January 23, 2018",104
"January 23, 2018",77
"January 23, 2018",63
"January 23, 2017",57
"January 22, 2018",86
"January 22, 2016",92
"January 20, 2017",78
"January 20, 2017",130
"January 20, 2017",80
"January 2, 2020",129
"January 2, 2019",92
"January 2, 2018",86
"January 19, 2019",49
"January 19, 2018",62
"January 19, 2018",108
"January 19, 2018",95
"January 19, 2017",90
"January 18, 2020",91
"January 18, 2019",96
"January 18, 2019",96
"January 18, 2019",90
"January 18, 2019",97
"January 18, 2018",99
"January 18, 2017",93
"January 17, 2018",62
"January 17, 2017",66
"January 17, 2017",93
"January 17, 2014",105
"January 16, 2020",78
"January 16, 2020",109
"January 16, 2020",95
"January 16, 2020",86
"January 16, 2020",132
"January 16, 2020",107
"January 16, 2020",122
"January 16, 2019",94
"January 16, 2018",106
"January 16, 2018",117
"January 16, 2017",119
"January 16, 2017",90
"January 15, 2020",88
"January 15, 2020",95
"January 15, 2020",108
"January 15, 2020",99
"January 15, 2020",95
"January 15, 2020",103
"January 15, 2020",89
"January 15, 2019",88
"January 15, 2019",118
"January 15, 2019",86
"January 15, 2019",127
"January 15, 2019",88
"January 15, 2019",125
"January 15, 2019",116
"January 15, 2019",102
"January 15, 2019",65
"January 15, 2019",106
"January 15, 2019",117
"January 15, 2018",94
"January 15, 2018",147
"January 15, 2018",89
"January 15, 2018",89
"January 15, 2018",111
"January 15, 2018",118
"January 15, 2018",153
"January 15, 2018",87
"January 15, 2018",122
"January 15, 2018",97
"January 15, 2018",121
"January 15, 2017",105
"January 15, 2017",83
"January 15, 2017",84
"January 15, 2017",98
"January 15, 2017",91
"January 15, 2017",89
"January 15, 2017",90
"January 15, 2017",123
"January 15, 2016",107
"January 15, 2016",108
"January 14, 2020",66
"January 14, 2020",137
"January 14, 2020",132
"January 14, 2017",117
"January 14, 2017",100
"January 14, 2017",91
"January 14, 2017",87
"January 13, 2020",131
"January 13, 2019",93
"January 13, 2019",136
"January 13, 2019",116
"January 13, 2017",146
"January 13, 2017",104
"January 12, 2020",56
"January 12, 2020",128
"January 12, 2019",121
"January 12, 2019",89
"January 12, 2018",124
"January 12, 2018",68
"January 12, 2018",94
"January 12, 2018",71
"January 12, 2017",85
"January 12, 2017",109
"January 11, 2020",88
"January 11, 2019",104
"January 11, 2019",91
"January 11, 2019",99
"January 11, 2018",76
"January 10, 2020",119
"January 10, 2020",85
"January 10, 2020",86
"January 10, 2020",85
"January 10, 2018",89
"January 10, 2018",92
"January 10, 2017",74
"January 1, 2020",123
"January 1, 2020",95
"January 1, 2020",45
"January 1, 2020",122
"January 1, 2020",98
"January 1, 2020",106
"January 1, 2020",139
"January 1, 2020",87
"January 1, 2020",105
"January 1, 2020",142
"January 1, 2020",116
"January 1, 2020",115
"January 1, 2020",113
"January 1, 2020",146
"January 1, 2020",96
"January 1, 2020",130
"January 1, 2020",108
"January 1, 2020",85
"January 1, 2020",137
"January 1, 2020",115
"January 1, 2020",127
"January 1, 2020",103
"January 1, 2020",97
"January 1, 2020",84
"January 1, 2020",96
"January 1, 2020",80
"January 1, 2020",98
"January 1, 2020",90
"January 1, 2020",93
"January 1, 2020",112
"January 1, 2020",97
"January 1, 2020",79
"January 1, 2020",78
"January 1, 2020",110
"January 1, 2020",145
"January 1, 2020",139
"January 1, 2020",116
"January 1, 2020",88
"January 1, 2020",118
"January 1, 2020",97
"January 1, 2020",148
"January 1, 2020",122
"January 1, 2020",71
"January 1, 2020",83
"January 1, 2020",123
"January 1, 2020",118
"January 1, 2020",111
"January 1, 2020",137
"January 1, 2020",114
"January 1, 2020",116
"January 1, 2020",109
"January 1, 2020",97
"January 1, 2020",189
"January 1, 2020",155
"January 1, 2020",112
"January 1, 2020",101
"January 1, 2020",97
"January 1, 2020",102
"January 1, 2020",91
"January 1, 2020",119
"January 1, 2020",86
"January 1, 2020",117
"January 1, 2020",102
"January 1, 2020",97
"January 1, 2020",88
"January 1, 2020",97
"January 1, 2020",88
"January 1, 2020",90
"January 1, 2020",83
"January 1, 2020",107
"January 1, 2020",89
"January 1, 2020",95
"January 1, 2020",85
"January 1, 2020",78
"January 1, 2020",116
"January 1, 2020",88
"January 1, 2020",109
"January 1, 2020",115
"January 1, 2020",89
"January 1, 2020",101
"January 1, 2020",112
"January 1, 2020",104
"January 1, 2020",95
"January 1, 2020",82
"January 1, 2020",99
"January 1, 2020",201
"January 1, 2020",179
"January 1, 2020",138
"January 1, 2020",85
"January 1, 2020",138
"January 1, 2020",111
"January 1, 2020",124
"January 1, 2020",116
"January 1, 2020",139
"January 1, 2020",96
"January 1, 2020",104
"January 1, 2020",101
"January 1, 2020",99
"January 1, 2020",128
"January 1, 2020",110
"January 1, 2020",130
"January 1, 2020",106
"January 1, 2020",100
"January 1, 2020",191
"January 1, 2020",104
"January 1, 2019",110
"January 1, 2019",133
"January 1, 2019",143
"January 1, 2019",111
"January 1, 2019",144
"January 1, 2019",121
"January 1, 2019",99
"January 1, 2019",93
"January 1, 2019",100
"January 1, 2019",102
"January 1, 2019",123
"January 1, 2019",127
"January 1, 2019",116
"January 1, 2019",119
"January 1, 2019",105
"January 1, 2019",134
"January 1, 2019",90
"January 1, 2019",93
"January 1, 2019",93
"January 1, 2019",108
"January 1, 2019",115
"January 1, 2019",119
"January 1, 2019",61
"January 1, 2019",109
"January 1, 2019",97
"January 1, 2019",154
"January 1, 2019",120
"January 1, 2019",148
"January 1, 2019",121
"January 1, 2019",95
"January 1, 2019",102
"January 1, 2019",87
"January 1, 2019",114
"January 1, 2019",48
"January 1, 2019",124
"January 1, 2019",101
"January 1, 2018",126
"January 1, 2018",133
"January 1, 2018",91
"January 1, 2018",104
"January 1, 2018",105
"January 1, 2018",123
"January 1, 2018",89
"January 1, 2018",102
"January 1, 2018",102
"January 1, 2018",91
"January 1, 2018",87
"January 1, 2018",103
"January 1, 2018",193
"January 1, 2018",176
"January 1, 2018",124
"January 1, 2018",135
"January 1, 2018",106
"January 1, 2018",133
"January 1, 2018",107
"January 1, 2018",78
"January 1, 2018",192
"January 1, 2018",55
"January 1, 2018",132
"January 1, 2018",148
"January 1, 2018",46
"January 1, 2018",46
"January 1, 2018",46
"January 1, 2018",74
"January 1, 2018",46
"January 1, 2018",114
"January 1, 2018",117
"January 1, 2018",108
"January 1, 2018",97
"January 1, 2018",122
"January 1, 2018",115
"January 1, 2018",104
"January 1, 2018",140
"January 1, 2018",101
"January 1, 2018",99
"January 1, 2018",102
"January 1, 2018",94
"January 1, 2018",92
"January 1, 2018",125
"January 1, 2018",151
"January 1, 2017",97
"January 1, 2017",92
"January 1, 2017",92
"January 1, 2017",85
"January 1, 2017",83
"January 1, 2017",118
"January 1, 2017",84
"January 1, 2017",146
"January 1, 2016",55
"January 1, 2016",24
"January 1, 2008",81
"February 9, 2019",111
"February 9, 2018",96
"February 9, 2018",95
"February 9, 2018",97
"February 8, 2019",93
"February 8, 2019",91
"February 8, 2019",118
"February 8, 2019",63
"February 8, 2019",74
"February 8, 2019",136
"February 8, 2018",94
"February 8, 2017",91
"February 8, 2017",79
"February 8, 2017",93
"February 7, 2019",90
"February 7, 2017",54
"February 6, 2019",132
"February 6, 2019",101
"February 6, 2018",84
"February 6, 2018",91
"February 6, 2016",94
"February 5, 2019",59
"February 5, 2018",97
"February 5, 2018",102
"February 5, 2018",93
"February 5, 2017",109
"February 5, 2016",68
"February 4, 2018",105
"February 4, 2017",93
"February 4, 2016",72
"February 3, 2017",78
"February 3, 2017",86
"February 28, 2019",66
"February 28, 2019",106
